,Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Phone_Status,Email_Status
981,EMP1981,David,Garcia,30.0,DevOps-California,Pending,6/22/2020,113727.23,david.garcia@example.com,8818984840,Poor,False,DevOps,California,Valid,Needs Verification
982,EMP1982,Eva,Brown,25.0,HR-New York,Active,1/7/2023,72828.18,eva.brown@example.com,6046154020,Good,False,HR,New York,Valid,Needs Verification
983,EMP1983,Grace,Jones,30.0,Sales-Florida,Inactive,2/11/2020,98717.09,grace.jones@example.com,1901707567,Poor,False,Sales,Florida,Valid,Needs Verification
984,EMP1984,Frank,Garcia,40.0,Sales-Florida,Inactive,3/18/2023,56840.8,frank.garcia@example.com,1429831521,Poor,True,Sales,Florida,Valid,Needs Verification
985,EMP1985,David,Johnson,35.0,Finance-Illinois,Pending,11/26/2021,61663.91,david.johnson@example.com,9107322835,Average,True,Finance,Illinois,Valid,Needs Verification
986,EMP1986,Grace,Brown,30.0,Finance-Nevada,Active,9/17/2024,109523.4,grace.brown@example.com,,Poor,True,Finance,Nevada,Invalid,Needs Verification
987,EMP1987,Eva,Brown,25.0,HR-Illinois,Inactive,7/5/2024,65812.02,eva.brown@example.com,3963845268,Average,True,HR,Illinois,Valid,Needs Verification
988,EMP1988,Bob,Johnson,30.0,Cloud Tech-Illinois,Inactive,7/13/2021,54708.88,bob.johnson@example.com,6944391648,Excellent,True,Cloud Tech,Illinois,Valid,Needs Verification
989,EMP1989,Heidi,Garcia,40.0,Admin-California,Active,8/27/2023,107661.73,heidi.garcia@example.com,7016934291,Excellent,True,Admin,California,Valid,Needs Verification
990,EMP1990,Eva,Johnson,40.0,DevOps-Illinois,Inactive,2/13/2021,79002.0,eva.johnson@example.com,9132033015,Average,True,DevOps,Illinois,Valid,Needs Verification
991,EMP1991,Heidi,Brown,30.0,Admin-Texas,Pending,12/11/2023,86135.69,heidi.brown@example.com,2341903105,Excellent,False,Admin,Texas,Valid,Needs Verification
992,EMP1992,Heidi,Johnson,30.0,DevOps-Nevada,Inactive,7/2/2021,115601.4,heidi.johnson@example.com,1537221555,Good,True,DevOps,Nevada,Valid,Needs Verification
993,EMP1993,Grace,Brown,30.0,DevOps-Nevada,Active,12/5/2022,64045.36,grace.brown@example.com,6847323652,Poor,True,DevOps,Nevada,Valid,Needs Verification
994,EMP1994,David,Brown,30.0,DevOps-Nevada,Inactive,9/24/2024,80477.21,david.brown@example.com,3774604066,Good,False,DevOps,Nevada,Valid,Needs Verification
995,EMP1995,Bob,Jones,30.0,Finance-California,Inactive,8/16/2023,61240.9,bob.jones@example.com,2007843613,Poor,True,Finance,California,Valid,Needs Verification
996,EMP1996,David,Smith,40.0,Admin-Texas,Active,1/28/2021,51939.29,david.smith@example.com,2442607818,Excellent,True,Admin,Texas,Valid,Needs Verification
997,EMP1997,Eva,Brown,40.0,Finance-Illinois,Inactive,5/14/2022,95284.54,eva.brown@example.com,7543734763,Good,False,Finance,Illinois,Valid,Needs Verification
998,EMP1998,Charlie,Garcia,35.0,Admin-Texas,Inactive,6/5/2024,106247.67,charlie.garcia@example.com,2737203762,Excellent,True,Admin,Texas,Valid,Needs Verification
999,EMP1999,Charlie,Williams,25.0,DevOps-Florida,Active,4/23/2020,110170.88,charlie.williams@example.com,8821458413,Poor,True,DevOps,Florida,Valid,Needs Verification
1000,EMP2000,Charlie,Miller,25.0,HR-Nevada,Pending,6/10/2024,52615.44,charlie.miller@example.com,8460191343,Average,True,HR,Nevada,Valid,Needs Verification
1001,EMP2001,Eva,Davis,30.0,DevOps-Illinois,Inactive,4/18/2020,82547.26,eva.davis@example.com,3899827801,Average,False,DevOps,Illinois,Valid,Needs Verification
1002,EMP2002,Bob,Smith,35.0,Finance-Illinois,Pending,6/29/2020,63049.22,bob.smith@example.com,,Good,True,Finance,Illinois,Invalid,Needs Verification
1003,EMP2003,Frank,Smith,35.0,HR-California,Pending,2/15/2023,115229.12,frank.smith@example.com,1464493698,Excellent,True,HR,California,Valid,Needs Verification
1004,EMP2004,Grace,Smith,25.0,DevOps-Illinois,Pending,6/15/2023,60687.63,grace.smith@example.com,9516793349,Excellent,False,DevOps,Illinois,Valid,Needs Verification
1005,EMP2005,Frank,Jones,30.0,Finance-Illinois,Inactive,3/19/2022,67492.73,frank.jones@example.com,5573857367,Good,True,Finance,Illinois,Valid,Needs Verification
1006,EMP2006,Grace,Brown,30.0,HR-Illinois,Inactive,10/25/2023,77821.79,grace.brown@example.com,,Average,False,HR,Illinois,Invalid,Needs Verification
1007,EMP2007,Charlie,Jones,35.0,DevOps-Texas,Active,7/14/2022,69146.95,charlie.jones@example.com,6811872332,Poor,False,DevOps,Texas,Valid,Needs Verification
1008,EMP2008,Grace,Brown,35.0,Admin-Nevada,Inactive,3/12/2022,90224.82,grace.brown@example.com,5104096148,Good,True,Admin,Nevada,Valid,Needs Verification
1009,EMP2009,David,Garcia,30.0,Finance-Illinois,Pending,6/11/2024,62603.98,david.garcia@example.com,7315391148,Poor,False,Finance,Illinois,Valid,Needs Verification
1010,EMP2010,Bob,Jones,35.0,Sales-Nevada,Active,6/10/2024,71148.27,bob.jones@example.com,8307482072,Average,False,Sales,Nevada,Valid,Needs Verification
1011,EMP2011,David,Jones,40.0,Admin-California,Inactive,9/21/2022,52031.74,david.jones@example.com,6511893939,Excellent,True,Admin,California,Valid,Needs Verification
1012,EMP2012,Grace,Miller,35.0,DevOps-Florida,Inactive,4/15/2023,85547.87,grace.miller@example.com,6557820189,Average,False,DevOps,Florida,Valid,Needs Verification
1013,EMP2013,Eva,Williams,30.0,HR-Illinois,Pending,2/6/2020,116680.63,eva.williams@example.com,4322302332,Good,False,HR,Illinois,Valid,Needs Verification
1014,EMP2014,Grace,Jones,30.0,Finance-Nevada,Pending,5/16/2021,51990.98,grace.jones@example.com,2470739200,Excellent,True,Finance,Nevada,Valid,Needs Verification
1015,EMP2015,David,Miller,30.0,HR-California,Active,8/19/2023,85547.87,david.miller@example.com,3546212759,Good,True,HR,California,Valid,Needs Verification
1016,EMP2016,David,Johnson,30.0,Cloud Tech-Texas,Inactive,11/7/2021,100215.06,david.johnson@example.com,2508261122,Good,True,Cloud Tech,Texas,Valid,Needs Verification
1017,EMP2017,Charlie,Williams,40.0,Finance-New York,Active,10/4/2023,114587.11,charlie.williams@example.com,1261632487,Average,False,Finance,New York,Valid,Needs Verification
1018,EMP2018,Alice,Garcia,30.0,HR-Florida,Inactive,12/16/2024,71318.79,alice.garcia@example.com,8995729892,Good,True,HR,Florida,Valid,Needs Verification
1019,EMP2019,Heidi,Jones,30.0,DevOps-Illinois,Pending,2/22/2021,77764.24,heidi.jones@example.com,7629745492,Average,False,DevOps,Illinois,Valid,Needs Verification
